date,Oil_future,Oil_future_volume,Oil_spot,LNG_spot,LNG_future_volume,VIX,Gold_future,DJI_GI,SPX_GI,SH,EEM,Dollar_future,XLK,DJC_E,DJC,DJ_oil_index,DJ_trans,DJ_oil_gas_index,Unemployment,sentiment_avg,LNG_future
7/18/2021,68.01666667,12284.33333,71.30666667,3.433333333,105164.6667,21.15,1806.3,34203.9766,4281.3802,3539.182933,52.98333333,92.829,148.9199983,109.9751,876.3333333,6344.246667,14340.14333,397.5566667,5.2,0.120932312,3.739333333
7/19/2021,66.27,10102,70.54,3.45,116582,22.5,1804.8,33962.0391,4258.4902,3539.1225,52.7,92.9,148.229996,107.6691,868.5,6255.91,14264.26,392.77,5.2,0.128027682,3.769
7/20/2021,66.43,61261,70.5,3.3,113442,19.87,1825.2,34511.9883,4323.0601,3536.7905,53.01,92.979,150.429993,108.962,878.92,6384.61,14548.31,398.66,5.2,0.125603865,3.931
7/21/2021,70.2,54972,69.93,3.26,103226,17.91,1804.7,34798,4358.6899,3562.6611,53.16,92.759,151.880005,113.436,891.5,6645.65,14689.77,412.48,5.2,0.175675676,3.921
7/22/2021,71.75,37126,72.09,3.15,98347,17.69,1792.5,34823.3516,4367.48,3574.7344,53.35,92.83,153,115.7559,897.61,6564.67,14654.64,407.9,5.2,0.090909091,3.999
7/23/2021,72.16,30971,73.03,3.54,69409,17.2,1794.5,35061.5508,4411.79,3550.3964,52.67,92.928,154.520004,116.313,897.8,6499.22,14756.07,406.08,5.2,0.153846154,4.045
7/24/2021,72.16666667,37795,72.91333333,3.676666667,61966.66667,17.32666667,1795.6,35089.13673,4415.293267,3522.744567,52.26,92.83566667,154.4933367,116.3970667,900.37,6557.846667,14761.61333,409.3666667,5.2,0.136049643,4.062666667
7/25/2021,72.17333333,44619,72.79666667,3.813333333,54524.33333,17.45333333,1796.7,35116.72267,4418.796533,3495.092733,51.85,92.74333333,154.4666693,116.4811333,902.94,6616.473333,14767.15667,412.6533333,5.2,0.118253132,4.080333333
7/26/2021,72.18,51443,72.68,3.95,47082,17.58,1797.8,35144.3086,4422.2998,3467.4409,51.44,92.651,154.440002,116.5652,905.51,6675.1,14772.7,415.94,5.2,0.100456621,4.098
7/27/2021,71.95,49716,73.62,3.55,137380,19.36,1794,35058.5195,4401.46,3381.1833,50.45,92.436,152.979996,115.968,900.23,6552.04,14446.56,411.52,5.2,0.181818182,3.919
7/28/2021,72.37,33488,73.57,3.12,10,18.31,1792.5,34930.9297,4400.6401,3361.5895,51.68,92.317,152.789993,116.715,903.27,6655.12,14359.8,415.46,5.2,0.111111111,3.941
7/29/2021,73.38,32597,74.42,2.83,113681,17.7,1827.8,35084.5313,4419.1499,3411.724,52.07,91.871,153.5,118.728,915.91,6666.8,14473.41,418.94,5.2,0.13592233,4.057
7/30/2021,73.68,24887,74.98,2.9,150564,18.24,1812.5,34935.4688,4395.2598,3397.3574,51.45,92.188,153.399994,118.8242,906.4,6576.1,14460.8,411.94,5.2,0.14801444,3.913
7/31/2021,72.99666667,30542.33333,74.61666667,3.013333333,135620.3333,18.64666667,1812.4,34903.0326,4392.559933,3419.666733,51.61666667,92.147,153.2166647,117.6423333,904.6833333,6543.653333,14432.82,410.99,5.033333333,0.159125343,3.928
8/1/2021,72.31333333,36197.66667,74.25333333,3.126666667,120676.6667,19.05333333,1812.3,34870.5964,4389.860067,3441.976067,51.78333333,92.106,153.0333353,116.4604667,902.9666667,6511.206667,14404.84,410.04,4.866666667,0.170236247,3.943
8/2/2021,71.63,41853,73.89,3.24,105733,19.46,1812.2,34838.1602,4387.1602,3464.2854,51.95,92.065,152.850006,115.2786,901.25,6478.76,14376.86,409.09,4.7,0.18134715,3.958
8/3/2021,70.4,47499,72.71,3.61,115551,18.04,1809.6,35116.3984,4423.1499,3447.9914,52.2,92.088,153.830002,114.7284,894.77,6649.31,14586.01,416.5,4.7,0.163822526,4.06
8/4/2021,68,57799,71.83,3.75,5,17.97,1811,34792.6719,4402.6602,3477.2186,52.5,92.274,154.139999,112.1604,888.17,6401.74,14243.68,404.78,4.7,0.112903226,4.152
8/5/2021,69.13,38286,70.34,3.92,118488,17.28,1802.9,35064.25,4429.1001,3466.5491,52.41,92.252,154.990005,113.4742,892.78,6549.99,14422.91,409.98,4.7,0.081081081,4.159
8/6/2021,67.96,55631,71.3,3.9,128552,16.15,1761.8,35208.5117,4436.52,3458.2277,51.97,92.8,154.860001,112.2366,886.61,6600.88,14502.32,413.59,4.7,0.073033708,4.134
8/7/2021,67.57666667,53711.33333,71.08666667,3.92,139074.6667,16.34,1750.6,35172.95833,4435.130033,3470.3634,52.05666667,92.846,154.6933343,111.2935667,881.8633333,6564.966667,14446.07333,411.6633333,4.7,0.075179205,4.103
8/8/2021,67.19333333,51791.66667,70.87333333,3.94,149597.3333,16.53,1739.4,35137.40497,4433.740067,3482.4991,52.14333333,92.892,154.5266677,110.3505333,877.1166667,6529.053333,14389.82667,409.7366667,4.7,0.077324702,4.072
8/9/2021,66.81,49872,70.66,3.96,160120,16.72,1728.2,35101.8516,4432.3501,3494.6348,52.23,92.938,154.360001,109.4075,872.37,6493.14,14333.58,407.81,4.7,0.079470199,4.041
8/10/2021,68.5,31314,70.13,4.09,134879,16.79,1728.2,35264.6719,4436.75,3529.9309,52.27,93.055,153.25,111.7586,884.4,6639.43,14601.75,415.12,4.7,0.105485232,4.108
8/11/2021,69.44,38460,70.52,4.09,139130,16.06,1751,35484.9688,4442.4102,3532.6213,52.29,92.918,153.270004,112.6832,890.08,6676.93,14867.42,417.87,4.7,0.145833333,4.056
8/12/2021,68.88,27347,71.32,3.89,163921,15.59,1751.9,35499.8516,4460.8301,3524.7374,51.92,93.038,154.149994,112.1365,890.82,6683.08,14900.48,416.19,4.7,0.025380711,3.913
8/13/2021,68.03,22445,70.9,3.57,113347,15.45,1776.8,35515.3789,4468,3516.2989,51.6,92.512,154.990005,111.0134,893.92,6536.19,14927.58,410.85,4.7,0.057692308,3.849
8/14/2021,67.77666667,26049.66667,70.48333333,3.616666667,107774,15.67333333,1780.266667,35552.05207,4471.903333,3516.6475,51.46333333,92.54766667,155.2233373,110.5062667,892.7966667,6479.216667,14947.32,408.3066667,4.7,0.103638447,3.88
8/15/2021,67.52333333,29654.33333,70.06666667,3.663333333,102201,15.89666667,1783.733333,35588.72523,4475.806667,3516.9961,51.32666667,92.58333333,155.4566697,109.9991333,891.6733333,6422.243333,14967.06,405.7633333,4.7,0.149584587,3.911
8/16/2021,67.27,33259,69.65,3.71,96628,16.12,1787.2,35625.3984,4479.71,3517.3447,51.19,92.619,155.690002,109.492,890.55,6365.27,14986.8,403.22,4.7,0.195530726,3.942
8/17/2021,66.68,32747,69.4,3.79,123043,17.91,1785,35343.2813,4448.0801,3446.976,50.39,93.145,154.399994,108.4409,882.09,6308.51,14825.14,399.75,4.7,0.064327485,3.83
8/18/2021,64.39,13012,69.32,3.82,90799,21.57,1784,34960.6914,4400.27,3485.2859,50.59,93.144,152.270004,107.1442,876.02,6168.55,14704.26,390.37,4.7,0.06,3.822
8/19/2021,63.66,5767,66.08,3.71,116619,21.67,1775.3,34894.1211,4405.7998,3465.5546,49.61,93.588,153.759995,104.2737,860.59,6005.08,14520.14,380.17,4.7,0.062857143,3.86
8/20/2021,61.88,30158,66.13,3.72,99811,18.56,1779,35120.0781,4441.6699,3427.3338,49.45,93.508,155.740005,102.4422,853.12,6039.22,14554.71,381.46,4.7,0.095808383,3.837
8/21/2021,63.12666667,34186,66.53,3.8,92674.33333,18.09,1786.933333,35191.9557,4454.289867,3443.933233,49.68333333,93.329,156.4100033,104.1994667,859.4666667,6125.803333,14600.37667,386.12,4.7,0.114007757,3.867666667
8/22/2021,64.37333333,38214,66.93,3.88,85537.66667,17.62,1794.866667,35263.8333,4466.909833,3460.532667,49.91666667,93.15,157.0800017,105.9567333,865.8133333,6212.386667,14646.04333,390.78,4.7,0.13220713,3.898333333
8/23/2021,65.62,42242,67.33,3.96,78401,17.15,1802.8,35335.7109,4479.5298,3477.1321,50.15,92.971,157.75,107.714,872.16,6298.97,14691.71,395.44,4.7,0.150406504,3.929
8/24/2021,67.63,50993,69.71,3.96,54545,17.22,1802.2,35366.2617,4486.23,3514.471,51.32,92.901,157.570007,110.5525,885.47,6434.74,14724.02,401.76,4.7,0.216931217,3.897
8/25/2021,67.94,41875,70.59,3.99,37979,16.79,1789.4,35405.5,4496.1899,3540.3837,51.48,92.832,157.479996,112.0788,888.81,6534.25,14826.59,404.99,4.7,0.09,3.917
8/26/2021,67.82,44313,70.75,3.99,227921,18.84,1797.1,35213.1211,4470,3501.6643,50.93,93.078,156.490005,111.2548,887.56,6424.6,14723.71,398.97,4.7,0.053435115,4.246
8/27/2021,68.55,35710,71.48,3.83,202168,16.39,1816.8,35455.8008,4509.3701,3522.1567,51.4,92.694,158,113.5655,898.41,6673.38,14905,409.7,4.7,0.145038168,4.414
8/28/2021,68.74,34218.33333,71.61333333,3.88,188545,16.32333333,1814.6,35437.14713,4515.8434,3524.154867,51.52,92.68,158.5666657,113.7919333,897.7833333,6641.463333,14882,408.1633333,4.7,0.125792641,4.381333333
8/29/2021,68.93,32726.66667,71.74666667,3.93,174922,16.25666667,1812.4,35418.49347,4522.3167,3526.153033,51.64,92.666,159.1333313,114.0183667,897.1566667,6609.546667,14859,406.6266667,4.7,0.106547114,4.348666667
8/30/2021,69.12,31235,71.88,3.98,161299,16.19,1810.2,35399.8398,4528.79,3528.1512,51.76,92.652,159.699997,114.2448,896.53,6577.63,14836,405.09,4.7,0.087301587,4.316
8/31/2021,68.51,30119,71.43,3.84,139781,16.48,1803.3,35360.7305,4522.6802,3543.9402,52.57,92.635,158.860001,113.5717,894.41,6572.59,14661.48,402.07,4.7,0.070422535,4.405
9/1/2021,68.25,33008,71.27,3.86,234327,16.11,1811.6,35312.5313,4524.0898,3567.1008,53,92.449,158.899994,113.9028,891.78,6478.59,14751.62,396.7,4.7,0.134020619,4.635
9/2/2021,69.91,35732,71.64,3.8,171356,16.41,1806.4,35443.8203,4536.9502,3597.0426,52.78,92.228,158.729996,116.2526,898.33,6662.85,14910.52,406.5,4.6,0.130434783,4.631
9/3/2021,69.14,24768,72.58,3.38,107763,16.41,1826.9,35369.0898,4535.4302,3581.7344,53.06,92.033,159.360001,115.6253,901.3,6642.82,14751.62,404.49,4.6,0.127659574,4.697
9/4/2021,68.95,26319.5,72.27,3.55,120401,16.8425,1818.325,35301.81735,4531.5801,3605.44745,53.1475,92.15325,159.3699993,115.183925,898.3975,6633.785,14725.995,403.86,4.6,0.133880274,4.672
9/5/2021,68.76,27871,71.96,3.72,133039,17.275,1809.75,35234.5449,4527.73,3629.1605,53.235,92.2735,159.3799975,114.74255,895.495,6624.75,14700.37,403.23,4.6,0.140100974,4.647
9/6/2021,68.57,29422.5,71.65,3.89,145677,17.7075,1801.175,35167.27245,4523.8799,3652.87355,53.3225,92.39375,159.3899958,114.301175,892.5925,6615.715,14674.745,402.6,4.6,0.146321673,4.622
9/7/2021,68.38,30974,71.34,4.06,158315,18.14,1792.6,35100,4520.0298,3676.5866,53.41,92.514,159.399994,113.8598,889.69,6606.68,14649.12,401.97,4.6,0.152542373,4.597
9/8/2021,69.31,26986,71.17,4.36,232232,17.96,1785.2,35031.0703,4514.0698,3675.1865,52.7,92.65,158.789993,115.6324,894.49,6527.98,14597.43,397.34,4.6,0.098214286,4.923
9/9/2021,68.01,43209,71.82,4.17,224428,18.8,1798.4,34879.3789,4493.2798,3693.1296,52.53,92.48,158.190002,114.2679,892.48,6544.73,14442.54,397.54,4.6,0.110091743,5.002
9/10/2021,69.71,30055,71.98,4.34,136929,20.95,1786,34607.7188,4458.5801,3703.1103,52.43,92.59,156.630005,115.9997,900.62,6520.73,14366.89,397.37,4.6,0.122641509,4.958
9/11/2021,70.03666667,34143.66667,72.24333333,4.54,155179.3333,20.42333333,1787.433333,34695.02217,4461.9634,3707.197633,52.46,92.61066667,156.6466677,116.467,901.2966667,6599.023333,14394.11333,401.32,4.6,0.131661206,5.034
9/12/2021,70.36333333,38232.33333,72.50666667,4.74,173429.6667,19.89666667,1788.866667,34782.32553,4465.3467,3711.284967,52.49,92.63133333,156.6633303,116.9343,901.9733333,6677.316667,14421.33667,405.27,4.6,0.140680902,5.11
9/13/2021,70.69,42321,72.77,4.94,191680,19.37,1790.3,34869.6289,4468.73,3715.3723,52.52,92.652,156.679993,117.4016,902.65,6755.61,14448.56,409.22,4.6,0.149700599,5.186
9/14/2021,70.85,37439,73.29,5.17,183062,19.46,1802.7,34577.5703,4443.0498,3662.6015,52.05,92.614,156.479996,117.4358,903.34,6617.09,14285.46,402.74,4.6,0.180645161,5.281
9/15/2021,72.59,33891,73.78,5.23,267150,18.18,1793,34814.3906,4480.7002,3656.2232,52.07,92.534,157.850006,120.6634,917.53,6960.97,14420.33,418.11,4.6,0.212560386,5.395
9/16/2021,72.59,24418,74.17,5.05,208089,18.69,1753.2,34751.3203,4473.75,3607.0922,51.54,92.919,157.940002,120.4106,909.46,6883.26,14455.72,413.46,4.6,0.1,5.268
9/17/2021,71.97,18936,74.14,4.92,153529,20.81,1752.4,34584.8789,4432.9902,3613.9663,51.38,93.176,155.479996,119.3567,902.32,6843.05,14267.96,410.12,4.6,0.083333333,5.054
9/18/2021,71.40333333,14539.66667,73.91666667,4.73,150342,22.44333333,1755.033333,34380.07553,4407.903467,3613.9663,50.94,93.20266667,154.4466657,118.5157667,897.7533333,6763.246667,14210.66333,405.9766667,4.6,0.121283255,5.021
9/19/2021,70.83666667,10143.33333,73.69333333,4.54,147155,24.07666667,1757.666667,34175.27217,4382.816733,3613.9663,50.5,93.22933333,153.4133353,117.6748333,893.1866667,6683.443333,14153.36667,401.8333333,4.6,0.159233177,4.988
9/20/2021,70.27,5747,73.47,4.35,143968,25.71,1760.3,33970.4688,4357.73,3613.9663,50.06,93.256,152.380005,116.8339,888.62,6603.64,14096.07,397.69,4.6,0.197183099,4.955
9/21/2021,70.86,35801,73.68,3.95,149644,24.36,1768.5,33919.8398,4354.1899,3613.9663,50.42,93.2,152.440002,116.8763,888.27,6667.58,14067.97,399.13,4.6,0.146919431,4.802
9/22/2021,71.99,41714,74.46,4.22,95090,20.87,1772.8,34258.3203,4395.6401,3628.4897,50.89,93.46,154.529999,119.3946,902.32,6928.24,14000.78,411.47,4.6,0.172248804,4.76
9/23/2021,73.26,41774,75.44,4.24,99151,18.63,1740.8,34764.8203,4448.98,3642.2204,51.41,93.03,156.600006,121.4855,909.09,7192.9,14234.4,425.17,4.6,0.150862069,5.033
9/24/2021,74,35572,76.21,3.93,46545,17.75,1744.4,34798,4455.48,3613.0673,50.91,93.335,156.710007,122.8494,914.1,7269.16,14343.49,428.43,4.6,0.11682243,5.176
9/25/2021,74.47,37674,76.71666667,4.09,102733,18.08666667,1745.566667,34821.79037,4451.356633,3602.988433,50.99333333,93.35033333,156.2033387,123.9159333,917.96,7388.123333,14386.9,433.46,4.6,0.12788162,5.403
9/26/2021,74.94,39776,77.22333333,4.25,158921,18.42333333,1746.733333,34845.58073,4447.233267,3592.909567,51.07666667,93.36566667,155.6966703,124.9824667,921.82,7507.086667,14430.31,438.49,4.6,0.13894081,5.63
9/27/2021,75.41,41878,77.73,4.41,215109,18.76,1747.9,34869.3711,4443.1099,3582.8307,51.16,93.381,155.190002,126.049,925.68,7626.05,14473.72,443.52,4.6,0.15,5.857
9/28/2021,74.31,44766,78.37,4.71,324032,23.25,1728.5,34299.9883,4352.6299,3602.2184,50.45,93.78,150.589996,125.8834,923.31,7607.47,14321.22,444.79,4.6,0.177121771,5.845
9/29/2021,74.76,38668,77.13,4.68,209040,22.56,1725,34390.7188,4359.46,3536.2944,50.26,94.353,150.399994,124.8645,916.03,7614.08,14243.49,444.31,4.6,0.165,5.459
9/30/2021,75.1,44781,77.72,4.59,228135,23.14,1756.6,33843.9219,4307.54,3568.1668,50.46,94.24,149.320007,126.2341,919.73,7551.36,14002.42,438.36,4.6,0.193133047,5.971
10/1/2021,75.76,19471,76.38,3.25,171105,21.15,1759.8,34326.4609,4357.04,3568.1668,50.44,94.047,151.570007,127.0836,924.31,7783.15,14250.71,451.84,4.6,0.161434978,5.544
10/2/2021,76.37,21690,77.01,3.736666667,181949.3333,21.75333333,1762.866667,34218.61457,4338.18,3568.1668,50.20666667,93.958,150.400004,128.1529333,927.61,7850.52,14237.14,454.2466667,4.466666667,0.17702395,5.634666667
10/3/2021,76.98,23909,77.64,4.223333333,192793.6667,22.35666667,1765.933333,34110.76823,4319.32,3568.1668,49.97333333,93.869,149.230001,129.2222667,930.91,7917.89,14223.57,456.6533333,4.333333333,0.192612921,5.725333333
10/4/2021,77.59,26128,78.27,4.71,203638,22.96,1769,34002.9219,4300.46,3568.1668,49.74,93.78,148.059998,130.2916,934.21,7985.26,14210,459.06,4.2,0.208201893,5.816
10/5/2021,79.06,37500,80.45,5.32,208528,21.3,1758.8,34314.6719,4345.7202,3568.1668,50.12,93.967,150.169998,133.6193,944.96,8044.48,14461.74,461.62,4.2,0.117088608,6.33
10/6/2021,77.02,30399,80.63,5.21,261353,21,1764.4,34416.9883,4363.5498,3568.1668,49.77,94.272,151.149994,130.0098,930.22,7957.18,14547.49,456.85,4.2,0.206405694,5.714
10/7/2021,78.86,40896,78.58,4.72,218696,19.54,1754.6,34754.9414,4399.7598,3568.1668,50.76,94.221,152.529999,131.0624,937.59,8041.57,14509.79,460.77,4.2,0.267924528,5.76
10/8/2021,79.8,54876,81.54,4.27,145578,18.77,1756.1,34746.25,4391.3398,3592.1666,50.83,94.079,151.960007,131.9395,941.63,8322.88,14640.46,474.3,4.2,0.181434599,5.606
10/9/2021,80.05666667,60027.33333,81.87,4.386666667,153509,19.18,1755.166667,34662.85287,4381.289833,3592.013967,50.80666667,94.16133333,151.680003,132.332,942.84,8307.816667,14623.29333,473.7766667,4.2,0.190869009,5.537333333
10/10/2021,80.31333333,65178.66667,82.2,4.503333333,161440,19.59,1754.233333,34579.45573,4371.239867,3591.861333,50.78333333,94.24366667,151.399999,132.7245,944.05,8292.753333,14606.12667,473.2533333,4.2,0.200303418,5.468666667
10/11/2021,80.57,70330,82.53,4.62,169371,20,1753.3,34496.0586,4361.1899,3591.7087,50.76,94.326,151.119995,133.117,945.26,8277.69,14588.96,472.73,4.2,0.209737828,5.4
10/12/2021,80.54,47596,82.37,4.73,191672,19.85,1761.1,34378.3398,4350.6499,3546.9362,50.51,94.519,150.339996,133.0915,941.86,8264.07,14723.52,473.29,4.2,0.102112676,5.464
10/13/2021,80.53,30607,81.79,4.84,174515,18.64,1791.9,34377.8086,4363.7998,3561.7623,51.04,94.08,151.259995,133.1041,946.07,8255,14710.53,474.03,4.2,0.127358491,5.676
10/14/2021,81.47,31542,82.5,5.24,161460,16.86,1798.9,34912.5586,4438.2598,3558.2795,51.38,93.961,154.669998,134.5992,957.39,8356.22,14943.39,479.58,4.2,0.216,5.649
10/15/2021,82.5,31124,83.54,4.6,175248,16.3,1768.1,35294.7617,4471.3701,3572.3662,51.89,93.938,155.910004,135.6922,965.22,8349.85,15190.68,481.85,4.2,0.17826087,5.422
10/16/2021,82.42333333,26733.33333,83.70666667,4.563333333,170528.3333,16.30333333,1768.966667,35282.71093,4476.400067,3570.956767,51.88333333,93.94033333,156.3500013,135.3097667,963.4666667,8359.106667,15221.29333,482.1433333,4.2,0.192253278,5.275333333
10/17/2021,82.34666667,22342.66667,83.87333333,4.526666667,165808.6667,16.30666667,1769.833333,35270.66017,4481.430033,3569.547333,51.87666667,93.94266667,156.7899987,134.9273333,961.7133333,8368.363333,15251.90667,482.4366667,4.2,0.206245687,5.128666667
10/18/2021,82.27,17952,84.04,4.49,161089,16.31,1770.7,35258.6094,4486.46,3568.1379,51.87,93.945,157.229996,134.5449,959.96,8377.62,15282.52,482.73,4.2,0.220238095,4.982
10/19/2021,83.37,2124,83.48,3.96,147795,15.7,1770.5,35457.3086,4519.6299,3593.1533,52.46,93.728,158.789993,135.5649,961.58,8437.6,15304.48,487.89,4.2,0.12267658,5.06
10/20/2021,83.6,78874,83.3,4.15,130738,15.49,1782.3,35609.3398,4536.1899,3587.0009,52.46,93.535,158.350006,137.0647,972.68,8526.47,15461.68,491.22,4.2,0.184331797,5.159
10/21/2021,82.64,59942,83.36,4.56,100357,15.01,1784.8,35603.0781,4549.7798,3594.7831,52.13,93.758,158.960007,135.1698,955.78,8379.48,15617.13,482.85,4.2,0.221198157,5.196
10/22/2021,83.96,50123,83.4,4.48,71106,15.43,1793.1,35677.0195,4544.8999,3582.6036,52.03,93.625,158.410004,136.6592,960.27,8489.5,15771.95,487.04,4.2,0.147239264,5.306
10/23/2021,83.90333333,58078.33333,83.82,4.796666667,63444.33333,15.36666667,1797.533333,35698.3958,4552.093267,3591.689933,52.13666667,93.68633333,158.5833337,137.2388333,964.3466667,8540.723333,15806.05667,489.5166667,4.2,0.167402666,5.527666667
10/24/2021,83.84666667,66033.66667,84.24,5.113333333,55782.66667,15.30333333,1801.966667,35719.7721,4559.286633,3600.776267,52.24333333,93.74766667,158.7566633,137.8184667,968.4233333,8591.946667,15840.16333,491.9933333,4.2,0.187566067,5.749333333
10/25/2021,83.79,73989,84.66,5.43,48121,15.24,1806.4,35741.1484,4566.48,3609.8626,52.35,93.809,158.929993,138.3981,972.5,8643.17,15874.27,494.47,4.2,0.207729469,5.971
10/26/2021,84.37,55613,84.52,5.51,178517,15.98,1782.4,35756.8789,4574.79,3597.6377,52.01,93.941,159.380005,139.1668,971.48,8654.93,15936.69,497.12,4.2,0.185520362,5.945
10/27/2021,82.22,30218,83.72,5.43,178600,16.98,1798.8,35490.6914,4551.6802,3562.3052,51.6,93.798,159.240005,136.6146,963.38,8356.35,15723.52,483.5,4.2,0.155913978,6.15
10/28/2021,83.05,33521,82.41,4.68,160024,16.53,1802.3,35730.4805,4596.4199,3518.4166,51.55,93.326,160.839996,135.4871,962.48,8397.55,15921.69,487.23,4.2,0.076530612,5.732
10/29/2021,83.21,35002,82.87,4.33,143198,16.26,1784.2,35819.5586,4605.3799,3547.3361,50.91,94.121,161.529999,135.4508,958.07,8291.49,15906.58,484.07,4.2,0.159482759,5.566
10/30/2021,83.46666667,33528.66667,82.74333333,4.553333333,148172,16.31,1786.7,35850.98567,4608.143233,3546.3839,51.03,94.04033333,161.449997,135.6784,959.79,8348.42,15918.75,486.88,4.2,0.168365635,5.448
10/31/2021,83.72333333,32055.33333,82.61666667,4.776666667,153146,16.36,1789.2,35882.41273,4610.906567,3545.4317,51.15,93.95966667,161.369995,135.906,961.51,8405.35,15930.92,489.69,4.2,0.177248511,5.33
11/1/2021,83.98,30582,82.49,5,158120,16.41,1791.7,35913.8398,4613.6699,3544.4795,51.27,93.879,161.289993,136.1336,963.23,8462.28,15943.09,492.5,4.2,0.186131387,5.212
11/2/2021,83.08,34875,83.37,5.28,147721,16.03,1786.7,36052.6289,4630.6499,3505.6283,50.87,94.079,162.710007,136.869,964.08,8368.23,17039.38,487.69,3.9,0.188202247,5.546
11/3/2021,80.11,46025,81.58,5.57,135782,15.1,1775.6,36157.5781,4660.5698,3498.5368,51.14,93.853,163.660004,132.7742,950.44,8311.25,16860.98,483.42,3.9,0.219512195,5.855
11/4/2021,79.29,50445,81.42,5.41,143941,15.44,1792.3,36124.2305,4680.0601,3526.8657,51.03,94.341,166.220001,130.5926,943.77,8297.44,16733.13,483.98,3.9,0.120603015,5.659
11/5/2021,81.24,27698,80.11,4.88,122611,16.48,1819.5,36327.9492,4697.5298,3491.5677,50.91,94.317,167.080002,133.0818,948.5,8513.34,16843.98,490.61,3.9,0.191419142,5.623
11/6/2021,81.56,27743,80.85333333,4.813333333,130579.6667,16.72666667,1821.333333,36362.70573,4698.919933,3493.922067,51.04666667,94.22533333,167.38,133.2254333,949.4333333,8543.273333,16859.45333,492.1966667,3.9,0.196362761,5.553333333
11/7/2021,81.88,27788,81.59666667,4.746666667,138548.3333,16.97333333,1823.166667,36397.46227,4700.310067,3496.276433,51.18333333,94.13366667,167.679998,133.3690667,950.3666667,8573.206667,16874.92667,493.7833333,3.9,0.201306381,5.483666667
11/8/2021,82.2,27833,82.34,4.68,146517,17.22,1825,36432.2188,4701.7002,3498.6308,51.32,94.042,167.979996,133.5127,951.3,8603.14,16890.4,495.37,3.9,0.20625,5.414
11/9/2021,84.59,39267,82.64,4.05,192311,17.78,1832.5,36319.9805,4685.25,3507.0018,51.26,93.956,167.289993,134.7844,954.61,8601.5,16655.47,496.86,3.9,0.149038462,4.967
11/10/2021,81.43,39495,83.69,3.76,163057,18.73,1853.9,36079.9414,4646.71,3492.4616,51.13,94.838,164.529999,131.0317,951.2,8284.31,16588.03,482.18,3.9,0.155080214,4.919
11/11/2021,81.16,36866,81.99,4.09,125440,17.66,1862.4,35921.2305,4649.27,3532.7858,51.75,95.175,165.300003,131.3815,959.54,8345.99,16708.48,484.69,3.9,0.147887324,5.126
11/12/2021,80.68,28603,81.7,4.53,130776,16.29,1868.2,36100.3086,4682.8501,3539.1002,51.93,95.128,167.309998,129.5809,959.87,8330.39,16759.85,483.17,3.9,0.110294118,4.778
11/13/2021,80.76,28352.33333,81.43333333,4.56,124828.3333,16.35666667,1866.733333,36096.02213,4682.833333,3537.167667,51.89,95.22033333,167.2533317,129.6653333,960.3133333,8342.893333,16766.46,484.3166667,3.9,0.144839528,4.869333333
11/14/2021,80.84,28101.66667,81.16666667,4.59,118880.6667,16.42333333,1865.266667,36091.73567,4682.816567,3535.235133,51.85,95.31266667,167.1966653,129.7497667,960.7566667,8355.396667,16773.07,485.4633333,3.9,0.179384938,4.960666667
11/15/2021,80.92,27851,80.9,4.62,112933,16.49,1863.8,36087.4492,4682.7998,3533.3026,51.81,95.405,167.139999,129.8342,961.2,8367.9,16779.68,486.61,3.9,0.213930348,5.052
11/16/2021,80.7,32861,82.01,4.65,136124,16.37,1850.7,36142.2188,4700.8999,3521.7867,52.02,95.911,168.899994,130.7283,959.37,8335.28,16791.41,487.23,3.9,0.201970443,5.15
11/17/2021,78.2,14680,81.1,4.48,136398,17.11,1869.9,35931.0508,4688.6699,3537.3662,51.65,95.829,168.389999,126.9714,954.17,8130.23,16550.01,478.6,3.9,0.133333333,4.888
11/18/2021,78.98,1996,79.37,4.91,105531,17.59,1856.4,35870.9492,4704.54,3520.7106,51.08,95.542,170.070007,128.2427,955,8159.49,16496.69,476.27,3.9,0.202764977,4.904
11/19/2021,75.71,47309,80.32,4.79,101112,17.91,1844.1,35601.9805,4697.96,3560.3734,51.02,96.028,171.309998,124.7019,950.69,7801.49,16517.46,459.63,3.9,0.116591928,5.077
11/20/2021,75.95666667,42991.66667,79.84666667,5.623333333,97241.33333,18.33,1830.833333,35607.737,4692.9533,3567.608833,50.86666667,96.2,170.67333,125.042,951.3433333,7853.636667,16591.31667,462.0133333,3.9,0.107552513,4.980666667
11/21/2021,76.20333333,38674.33333,79.37333333,6.456666667,93370.66667,18.75,1817.566667,35613.4935,4687.9466,3574.844267,50.71333333,96.372,170.036662,125.3821,951.9966667,7905.783333,16665.17333,464.3966667,3.9,0.098513099,4.884333333
11/22/2021,76.45,34357,78.9,7.29,89500,19.17,1804.3,35619.25,4682.9399,3582.0797,50.56,96.544,169.399994,125.7222,952.65,7957.93,16739.03,466.78,3.9,0.089473684,4.788
11/23/2021,78.44,48912,79.4,4.91,44929,19.38,1791.7,35813.8008,4690.7002,3589.0894,50.61,96.494,169.009995,129.029,959.26,8260.88,16874.53,480.4,3.9,0.175141243,5.01
11/24/2021,78.33,23959,81.75,5.26,34171,18.58,1784.3,35804.3789,4701.46,3592.7025,50.57,96.872,170.240005,129.0432,960.75,8388.71,16826.22,485.58,3.9,0.218085106,5.04
